TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612739,2020,00,Kevin Love,Kevin,kevin-love,0,F-C,6-8,251,"SEP 07, 1988",32.0,12,UCLA,201567,
1610612739,2020,00,Collin Sexton,Collin,collin-sexton,2,G,6-1,190,"JAN 04, 1999",22.0,2,Alabama,1629012,
1610612739,2020,00,Jeremiah Martin,Jeremiah,jeremiah-martin,3,G,6-2,185,"JUN 19, 1996",25.0,1,Memphis,1629725,
1610612739,2020,00,Lamar Stevens,Lamar,lamar-stevens,8,F,6-6,230,"JUL 09, 1997",23.0,R,Penn State,1630205,
1610612739,2020,00,Dylan Windler,Dylan,dylan-windler,9,G-F,6-6,196,"SEP 22, 1996",24.0,R,Belmont,1629685,
1610612739,2020,00,Darius Garland,Darius,darius-garland,10,G,6-1,192,"JAN 26, 2000",21.0,1,Vanderbilt,1629636,#5 Pick in 2019 Draft
1610612739,2020,00,Taurean Prince,Taurean,taurean-prince,12,F,6-7,218,"MAR 22, 1994",27.0,4,Baylor,1627752,
1610612739,2020,00,Cedi Osman,Cedi,cedi-osman,16,F,6-7,230,"APR 08, 1995",26.0,3,Anadolu Efes,1626224,
1610612739,2020,00,Matthew Dellavedova,Matthew,matthew-dellavedova,18,G,6-3,200,"SEP 08, 1990",30.0,7,Saint Mary's,203521,
1610612739,2020,00,Damyean Dotson,Damyean,damyean-dotson,21,G,6-5,210,"MAY 06, 1994",27.0,3,Houston,1628422,
1610612739,2020,00,Larry Nance Jr.,Larry,larry-nance-jr,22,F-C,6-7,245,"JAN 01, 1993",28.0,5,Wyoming,1626204,Signed on 07/06/25
1610612739,2020,00,Mfiondu Kabengele,Mfiondu,mfiondu-kabengele,27,F-C,6-9,250,"AUG 14, 1997",23.0,1,Florida State,1629662,
1610612739,2020,00,Jarrett Allen,Jarrett,jarrett-allen,31,C,6-11,243,"APR 21, 1998",23.0,3,Texas,1628386,Traded from BKN on 01/16/21
1610612739,2020,00,Dean Wade,Dean,dean-wade,32,F-C,6-9,228,"NOV 20, 1996",24.0,1,Kansas State,1629731,Signed on 07/01/19
1610612739,2020,00,Brodric Thomas,Brodric,brodric-thomas,33,G,6-5,185,"JAN 28, 1997",24.0,R,Truman State,1630271,
1610612739,2020,00,Isaac Okoro,Isaac,isaac-okoro,35,F-G,6-5,225,"JAN 26, 2001",20.0,R,Auburn,1630171,
1610612739,2020,00,Isaiah Hartenstein,Isaiah,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",23.0,2,Zalgiris,1628392,
