TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612752,2020,00,Luca Vildoza,Luca,luca-vildoza,,G,6-3,190,"AUG 11, 1995",25.0,R,Baskonia,1630492,
1610612752,2020,00,Jared Harper,Jared,jared-harper,0,G,5-10,175,"SEP 14, 1997",23.0,1,Auburn,1629607,
1610612752,2020,00,Obi Toppin,Obi,obi-toppin,1,F,6-9,220,"MAR 04, 1998",23.0,R,Dayton,1630167,
1610612752,2020,00,Nerlens Noel,Nerlens,nerlens-noel,3,C-F,6-11,220,"APR 10, 1994",27.0,6,Kentucky,203457,
1610612752,2020,00,Derrick Rose,Derrick,derrick-rose,4,G,6-2,200,"OCT 04, 1988",32.0,11,Memphis,201565,
1610612752,2020,00,Immanuel Quickley,Immanuel,immanuel-quickley,5,G,6-3,190,"JUN 17, 1999",22.0,R,Kentucky,1630193,
1610612752,2020,00,Elfrid Payton,Elfrid,elfrid-payton,6,G,6-3,195,"FEB 22, 1994",27.0,6,Louisana-Lafayette,203901,
1610612752,2020,00,RJ Barrett,RJ,rj-barrett,9,F-G,6-6,214,"JUN 14, 2000",21.0,1,Duke,1629628,
1610612752,2020,00,Frank Ntilikina,Frank,frank-ntilikina,11,G,6-4,200,"JUL 28, 1998",22.0,3,Strasbourg IG,1628373,
1610612752,2020,00,Norvel Pelle,Norvel,norvel-pelle,14,C,6-10,231,"FEB 03, 1993",28.0,1,Iona,203658,
1610612752,2020,00,Alec Burks,Alec,alec-burks,18,G,6-6,214,"JUL 20, 1991",29.0,9,Colorado,202692,
1610612752,2020,00,Kevin Knox II,Kevin,kevin-knox-ii,20,F,6-7,215,"AUG 11, 1999",21.0,2,Kentucky,1628995,
1610612752,2020,00,Theo Pinson,Theo,theo-pinson,21,G-F,6-5,212,"NOV 05, 1995",25.0,2,North Carolina,1629033,
1610612752,2020,00,Mitchell Robinson,Mitchell,mitchell-robinson,23,C-F,7-0,240,"APR 01, 1998",23.0,2,Western Kentucky,1629011,#36 Pick in 2018 Draft
1610612752,2020,00,Reggie Bullock Jr.,Reggie,reggie-bullock-jr,25,G-F,6-6,205,"MAR 16, 1991",30.0,7,North Carolina,203493,
1610612752,2020,00,Julius Randle,Julius,julius-randle,30,F-C,6-8,250,"NOV 29, 1994",26.0,6,Kentucky,203944,
1610612752,2020,00,Taj Gibson,Taj,taj-gibson,67,F,6-9,232,"JUN 24, 1985",36.0,11,Southern California,201959,
