TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612760,2018,00,Russell Westbrook,Russell,russell-westbrook,0,G,6-3,200,"NOV 12, 1988",30.0,10,UCLA,201566,
1610612760,2018,00,Raymond Felton,Raymond,raymond-felton,2,G,6-1,205,"JUN 26, 1984",35.0,13,North Carolina,101109,
1610612760,2018,00,Nerlens Noel,Nerlens,nerlens-noel,3,F-C,6-11,220,"APR 10, 1994",25.0,4,Kentucky,203457,
1610612760,2018,00,Markieff Morris,Markieff,markieff-morris,5,F,6-10,245,"SEP 02, 1989",29.0,7,Kansas,202693,
1610612760,2018,00,Hamidou Diallo,Hamidou,hamidou-diallo,6,G,6-5,198,"JUL 31, 1998",20.0,R,Kentucky,1628977,
1610612760,2018,00,Jawun Evans,Jawun,jawun-evans,8,G,6-0,190,"JUL 26, 1996",22.0,1,Oklahoma State,1628393,
1610612760,2018,00,Jerami Grant,Jerami,jerami-grant,9,F,6-9,220,"MAR 12, 1994",25.0,4,Syracuse,203924,
1610612760,2018,00,Abdel Nader,Abdel,abdel-nader,11,F,6-6,225,"SEP 25, 1993",25.0,1,Iowa State,1627846,
1610612760,2018,00,Steven Adams,Steven,steven-adams,12,C,7-0,265,"JUL 20, 1993",25.0,5,Pittsburgh,203500,
1610612760,2018,00,Paul George,Paul,paul-george,13,F,6-9,220,"MAY 02, 1990",29.0,8,Fresno State,202331,
1610612760,2018,00,Donte Grantham,Donte,donte-grantham,15,F,6-8,215,"MAR 19, 1995",24.0,R,Clemson,1629055,
1610612760,2018,00,Dennis Schröder,Dennis,dennis-schröder,17,G,6-1,172,"SEP 15, 1993",25.0,5,Braunschweig,203471,
1610612760,2018,00,Andre Roberson,Andre,andre-roberson,21,G-F,6-7,210,"DEC 04, 1991",27.0,5,Colorado,203460,
1610612760,2018,00,Terrance Ferguson,Terrance,terrance-ferguson,23,G,6-7,190,"MAY 17, 1998",21.0,1,Adelaide,1628390,
1610612760,2018,00,Deonte Burton,Deonte,deonte-burton,30,G,6-5,245,"JAN 31, 1994",25.0,R,Iowa State,1629126,
1610612760,2018,00,Patrick Patterson,Patrick,patrick-patterson,54,F,6-9,230,"MAR 14, 1989",30.0,8,Kentucky,202335,
